mRNA_size	ORF_size	Fickett_score	Hexamer_score	coding_prob
ENST00000458372.1	1117	966	0.7852	-0.0443550738067	0.995298933246102
ENST00000633152.1	2667	222	0.9259	-0.0529693353393	0.0678163565290325
ENST00000464772.1	573	93	0.7644	-0.372093181436	0.00159006769793867
ENST00000547655.1	541	390	1.0491	0.140934119498	0.726462634415616
ENST00000323959.8	2797	2154	1.0245	0.148344096204	0.999999998809058
ENST00000526733.5	496	369	0.7637	0.11688815021	0.404808841501572
ENST00000502462.6	1446	807	0.8874	-0.0379350143201	0.981101826164082
ENST00000330387.10	7412	1563	1.1128	0.357966808913	0.999999764112245
ENST00000603059.2	565	294	1.0897	0.127448251033	0.489881806651953
ENST00000549918.1	1168	219	0.8883	-0.0917932198822	0.0503399345504281
ENST00000468868.1	548	411	1.1721	0.250302691006	0.908793327418711
ENST00000582165.1	592	285	1.1616	0.199540624456	0.63243535991178
ENST00000335783.3	1733	807	1.0006	0.072916588292	0.993285655518784
ENST00000468156.1	630	123	1.0184	-0.0125587540184	0.0451078077205454
ENST00000537662.1	825	78	0.9307	-0.481213530253	0.00121362380596858
ENST00000554757.1	2013	249	1.0901	-0.0664848285978	0.141998877727604
ENST00000519036.1	575	102	0.7155	-0.291473488647	0.00242099984952433
ENST00000463033.1	643	117	0.7661	-0.0652398958314	0.0132582627451511
ENST00000623839.3	2413	2193	1.1241	0.388036778169	0.999999999875132
ENST00000295488.7	3579	3306	0.8969	0.0364535870691	1
ENST00000556083.1	4674	1467	1.2843	0.688691404559	0.999999955781607
ENST00000487853.1	919	273	0.856	0.0326860135448	0.157694969051295
ENST00000517692.2	975	273	0.8337	-0.407033968457	0.0118469840014282
ENST00000582139.1	154	12	0.8485	-0.401679244336	0.00073474244076829
ENST00000425206.5	656	390	1.1593	0.397098601275	0.948083113285038
ENST00000536964.5	578	288	1.0822	0.057164938053	0.363392377979646
ENST00000454308.5	814	252	1.1754	0.211822520543	0.570381846901516
ENST00000355773.5	3455	1674	0.7983	-0.0403246336933	0.999998181773563
ENST00000498633.1	573	276	0.9185	0.0753172920486	0.240708683526704
ENST00000472433.5	536	369	0.8102	0.0791131064108	0.387793437775412
ENST00000429779.1	555	471	1.2597	0.607203249267	0.995669006297944
ENST00000620014.1	944	207	0.4365	-0.196360134864	0.00521364335447538
ENST00000474666.1	353	126	1.2112	0.224635659042	0.289088321902916
ENST00000579956.5	443	222	0.9501	-0.0144845476544	0.101394629307581
ENST00000508050.1	605	534	1.0012	0.0700864378087	0.879662956675805
ENST00000476092.1	492	321	0.9774	0.357077896965	0.781073690001152
ENST00000528836.1	498	396	0.8594	0.071017271007	0.492008345499784
ENST00000604154.1	310	48	0.9382	0.0321746362259	0.0202510110339335
ENST00000441836.1	348	123	1.3009	-0.2144310988	0.0359757148835885
ENST00000463349.1	520	333	1.0279	0.114396501655	0.526494464178721
ENST00000442309.5	642	555	1.0855	0.205156817666	0.965523696932601
ENST00000491570.2	1652	1257	0.9968	0.156774623128	0.999973318269677
ENST00000553427.5	715	240	1.1069	0.0178507688099	0.221211289891609
ENST00000570858.5	1131	597	1.1642	0.439682960964	0.995806159717984
ENST00000563986.1	825	234	1.171	0.414312929004	0.784996600632953
ENST00000411665.1	344	120	1.1923	-0.227085539446	0.0224717168645823
ENST00000515012.5	2380	1362	0.991	0.110673949911	0.999988423977637
ENST00000367557.8	859	543	1.0718	0.229663518432	0.964005590247974
ENST00000469824.1	512	351	1.0967	0.265680072692	0.812005172135574
ENST00000609229.1	4739	573	1.3018	0.601592086752	0.998438330164349
ENST00000555462.5	3236	1785	0.8369	0.16535677752	0.999999869604695
ENST00000564213.1	334	204	1.3047	0.455293143628	0.844995750297368
ENST00000535625.5	610	513	0.925	0.308695497288	0.94975511086943
ENST00000472786.1	2363	939	1.2369	0.297646845195	0.999819086640903
ENST00000225387.7	783	648	0.8263	0.283158571878	0.981015471329442
ENST00000596295.1	910	621	1.0971	0.629140487793	0.99873186183586
ENST00000543004.5	1647	843	1.3108	0.680565241062	0.999961350598575
ENST00000403892.7	1797	894	1.25	0.565201355523	0.999945302984641
ENST00000593816.1	712	288	0.9522	0.382062964358	0.722204103103576
ENST00000448210.5	1689	225	1.0194	0.171524240663	0.299655542588064
ENST00000599248.1	408	201	1.0214	0.38351494449	0.561217589465352
ENST00000614111.1	1924	1506	1.0682	0.382098005064	0.999999667228385
ENST00000558340.1	1623	444	1.0111	0.220778493878	0.867045980303191
ENST00000406671.1	891	591	1.1285	0.197466232137	0.978607002539413
ENST00000406712.1	884	489	1.0015	0.0867546376891	0.828164487902486
ENST00000417727.1	557	210	0.7066	-0.0705811349655	0.0292518637635249
ENST00000472788.5	1416	1404	0.8159	0.09258483327	0.999985993002405
ENST00000419078.1	213	213	1.2334	0.350657496908	0.715543656714944
ENST00000482468.6	402	387	0.8096	0.430856720888	0.868131747558411
ENST00000540995.5	483	87	0.8213	0.203541574792	0.0565016406533941
ENST00000589560.2	752	237	1.1942	0.417874485128	0.807551542325199
ENST00000505613.1	597	597	1.1354	0.387040884185	0.993821551903682
ENST00000470931.2	690	288	0.8936	-0.00779231464046	0.166432325074921
ENST00000635652.1	588	567	1.2682	0.331681157231	0.992363844747248
ENST00000577447.1	547	474	1.2376	0.557137883763	0.993889558530759
ENST00000403696.5	789	531	1.3134	0.673758230443	0.998752098517983
ENST00000504086.1	1366	168	0.9469	-0.186710160196	0.0199824002635764
ENST00000568906.5	596	273	0.8493	0.0811348014237	0.199908785861342
ENST00000487753.5	746	495	0.9694	0.196421971203	0.900447364097649
ENST00000469407.5	1991	219	0.8252	0.0373876850174	0.0819575221447097
ENST00000518635.1	503	81	0.9285	-0.104843029583	0.0123049210131518
ENST00000495995.5	2040	231	0.9565	0.202619885015	0.303816880749089
ENST00000551814.1	410	123	1.18	0.257490017116	0.30054853406099
ENST00000555031.5	658	165	1.1055	0.298890618956	0.402759343018671
ENST00000472748.5	630	471	1.1068	0.174980947752	0.907508745838116
ENST00000458664.1	225	63	1.2185	0.0123706721298	0.0541386274725865
ENST00000421929.5	979	702	1.1214	0.163659862212	0.992080432272518
ENST00000570382.1	471	399	1.3029	0.690508671532	0.994989213476494
ENST00000609585.1	563	228	1.327	0.749630487585	0.978433726456397
ENST00000489667.1	2531	303	0.9747	0.144574808385	0.415789539632295
ENST00000484945.5	2238	462	1.3146	0.401643859761	0.985028246723205
ENST00000446960.1	382	120	0.8682	0.0136578665833	0.0313349874413553
ENST00000557162.1	561	390	0.9354	0.290046993377	0.815863100860931
ENST00000634838.1	1545	1041	1.1181	0.475516666489	0.999971715263423
ENST00000506436.1	539	204	0.695	0.120750947175	0.079643916460745
ENST00000629426.2	1538	1242	0.9283	0.186281164667	0.999966797794717
ENST00000491196.1	379	267	1.0304	0.253645755358	0.557009365276411
ENST00000284425.6	5300	4854	0.8112	-0.0252711701781	1
ENST00000628315.1	1247	831	0.6489	0.153639024846	0.989742179965991
ENST00000506684.5	1543	1110	0.724	0.197845221505	0.999725891504012
ENST00000597158.1	308	105	1.0577	0.211442428622	0.149123350259571
ENST00000608456.5	624	192	0.6213	0.0987313828447	0.0486242545044329
ENST00000343399.3	939	939	0.8773	-0.0277211299699	0.995853626979865
ENST00000473884.5	568	300	1.0443	0.290708450457	0.702804907430215
ENST00000525620.1	1205	444	0.9742	0.0461289919527	0.670619038836696
ENST00000426694.5	872	531	1.3124	0.409767387304	0.993788215015613
ENST00000634304.1	199	57	1.2301	-0.0961564557951	0.0280631159165397
ENST00000490325.1	726	537	0.8487	0.254182527074	0.931350619241453
ENST00000485537.1	1094	303	0.6221	-0.0289090031028	0.0738151968883346
ENST00000562227.1	1113	600	0.8917	0.242404689249	0.966689139408966
ENST00000447794.1	1348	1104	1.1001	0.134894732111	0.999883762308446
ENST00000556744.1	1051	981	0.8431	0.236560393164	0.999407728788452
ENST00000404962.1	340	147	0.9003	-0.00471320988054	0.041981572010726
ENST00000461310.5	648	237	1.1569	0.149412287445	0.421211718800277
ENST00000292562.11	2807	2016	0.875	0.146945946541	0.999999990577998
ENST00000471732.5	674	327	1.0282	0.00736428119581	0.35024542501322
ENST00000540341.1	2285	759	1.0778	0.0799738164612	0.99132362112644
ENST00000585142.5	567	339	0.9292	0.414289414867	0.838921368951257
ENST00000382331.5	1922	1320	1.2877	0.347966872604	0.99999846122393
ENST00000309170.7	2513	1017	0.8828	0.0686550330222	0.998964161911082
ENST00000474750.1	572	258	1.1712	0.29466399712	0.700993254843997
ENST00000409453.5	2552	1914	1.1298	0.123408770175	0.999999986060673
ENST00000482426.1	900	828	0.7029	0.259820519864	0.995437687538007
ENST00000525443.1	3162	429	0.6598	0.0150500916211	0.302267946247823
ENST00000469792.6	1197	423	1.1299	0.704520580466	0.99336346648706
ENST00000402030.6	2786	1497	1.3186	0.460841459236	0.999999899072415
ENST00000423684.5	595	378	0.6947	0.0817232734329	0.322687040321479
ENST00000626224.2	1313	1290	0.9777	0.289715132067	0.99999136923917
ENST00000418003.3	1137	1137	1.0442	0.0533338802307	0.999842021548991
ENST00000604421.1	355	78	0.7634	-0.178991870599	0.0043643743826926
ENST00000392669.6	1724	1002	1.277	0.518006441983	0.99998025548897
ENST00000631417.1	135	72	0.7266	-0.0511492413737	0.00787589011057439
ENST00000394549.6	1294	918	1.1614	0.361892640919	0.999810433638247
ENST00000476807.5	1070	396	0.5366	-0.171203067659	0.0662397476152797
ENST00000486755.1	612	414	0.8436	0.135199665487	0.622029594540046
ENST00000471860.1	718	291	0.7986	-0.0490205927276	0.103700877033637
ENST00000490608.1	631	354	1.0225	0.332912711076	0.837852682878368
ENST00000492628.1	604	231	1.0072	0.142393205536	0.28066801133738
ENST00000565381.2	608	279	0.6146	0.143467442242	0.147896579452593
ENST00000359322.4	1541	900	0.8427	0.317984701167	0.999080351890718
ENST00000404190.1	1230	1200	0.8125	0.0270393739628	0.999795421763865
ENST00000597712.5	432	36	1.2596	-0.555900318585	0.00153036774248998
ENST00000531324.1	579	255	1.269	0.687644408031	0.971802838253821
ENST00000460431.1	673	492	1.2198	0.497061747516	0.992310503926836
ENST00000577824.5	1158	600	1.0478	0.271563491135	0.983383008232348
ENST00000569387.5	947	240	0.8356	-0.10895987369	0.0485182081393677
ENST00000515148.1	1394	702	0.8446	0.217387343336	0.984925615744365
ENST00000452580.2	562	246	0.9229	0.349952579625	0.549314364234677
ENST00000592173.5	3245	594	1.0737	0.115451029079	0.954390693384136
ENST00000465962.1	440	120	0.6757	-0.303532680566	0.00241715569541787
ENST00000547348.5	781	114	0.4499	-0.0756619462842	0.00405332398722487
ENST00000392064.6	6282	927	1.1711	0.372226282177	0.999795332400521
ENST00000525281.5	1041	591	1.2221	0.342820638158	0.993435856809383
ENST00000469414.1	441	435	0.8277	0.195814324898	0.74183128349683
ENST00000395631.6	3369	2043	0.9103	0.183278258195	0.999999994898002
ENST00000466781.5	6136	1500	0.9894	0.268894663414	0.999998830749896
ENST00000437667.1	333	135	0.9834	-0.246638946283	0.0116225377374218
ENST00000602432.1	1691	1101	1.2727	0.380452490736	0.999984773839241
ENST00000529275.1	440	408	0.8827	0.373689294082	0.883137312393228
ENST00000549363.2	777	102	1.0298	-0.115513537018	0.0202130302082572
ENST00000505259.2	821	411	0.6551	-0.137785043782	0.135498857995647
ENST00000560730.5	1449	546	1.016	-0.0035914473734	0.843055279938726
ENST00000478686.1	827	438	1.2558	0.43545614267	0.98197583003457
ENST00000556784.1	1626	1626	1.0772	0.0624508628348	0.999999423335218
ENST00000570196.1	551	114	1.3052	-0.061149755133	0.0790651474998552
ENST00000218328.12	5488	5019	0.951	0.179678126621	1
ENST00000606848.1	1787	564	1.2206	0.276327964303	0.986182502589326
ENST00000374807.9	2386	2154	1.0129	0.354123504639	0.99999999965234
ENST00000460652.1	703	186	1.0417	0.173767227388	0.242188763515139
ENST00000528095.5	2107	2079	1.0794	0.225549521735	0.999999998625289
ENST00000545161.1	351	174	1.0088	0.436630478891	0.556271796593768
ENST00000348069.6	3828	2769	1.2866	0.36258152216	0.999999999999857
ENST00000467779.1	543	282	0.542	-0.141159831837	0.0243272875743733
ENST00000430517.1	648	117	0.7521	-0.188937805472	0.00600610294814216
ENST00000530609.5	1882	1161	0.8238	0.00171727678166	0.999632188548888
ENST00000370654.5	1385	1050	0.8026	0.107021973216	0.999296622940399
ENST00000513403.1	587	282	0.9365	0.390774049663	0.709692043189545
ENST00000526425.1	3770	2250	1.1624	0.47589711245	0.999999999963447
ENST00000580043.1	544	318	0.8815	0.259536500821	0.577624181651934
ENST00000435125.1	589	183	1.1643	0.0813075222343	0.213076868656653
ENST00000331459.1	939	939	1.2337	0.280205537532	0.999811932497836
ENST00000327590.8	5685	1701	1.1582	0.195293365835	0.999999894849789
ENST00000329446.4	1064	1008	0.5317	0.122257612738	0.997440146849993
ENST00000394014.1	1077	606	1.3494	-0.0266889424396	0.967134986568807
ENST00000598715.5	541	393	1.3104	0.564939133234	0.988838239759231
ENST00000448295.5	914	651	1.213	0.418244332702	0.997815328084118
ENST00000528351.1	927	198	0.8426	0.113689219042	0.112082193792971
ENST00000615584.4	742	498	1.0736	0.213721128041	0.937036031392036
ENST00000396076.5	1538	1005	1.0443	0.203441957516	0.99971574567116
ENST00000586202.1	326	75	1.0454	-0.222568736385	0.008541720079945
ENST00000610665.1	382	237	0.9433	0.293375918264	0.458614797156188
ENST00000616395.4	1336	567	1.2353	0.302263179902	0.989379096710129
ENST00000625720.1	450	81	1.0954	-0.216496753741	0.0111546476722867
ENST00000473610.5	2782	993	1.1882	0.653752094888	0.999986209914453
ENST00000460307.1	2398	324	1.2025	0.441121254397	0.923221568087532
ENST00000492128.5	553	474	1.0219	0.0794951884956	0.80988697505886
ENST00000603193.1	276	276	0.9833	0.109221322008	0.331059364090888
ENST00000475273.6	831	399	0.4593	-0.0819246479344	0.0891570541456534
ENST00000458338.1	235	57	1.1106	-0.054248839726	0.0240227385680266
ENST00000418500.1	303	153	0.9895	0.0677037391089	0.0901711437105355
ENST00000405613.1	487	147	0.5086	-0.123358103292	0.00545407782518184
ENST00000509912.5	2971	963	0.9245	-0.0355677456189	0.996838517396774
ENST00000590542.1	3090	3090	1.0253	0.146019413892	1
ENST00000408898.2	1014	933	1.2037	0.123994032615	0.999422331576757
ENST00000525610.5	1449	444	0.8084	0.170039392486	0.706405352743465
ENST00000589895.1	509	234	1.0796	0.207420751305	0.435806759022334
ENST00000505184.5	1191	594	0.9044	0.119787952285	0.930622855486303
ENST00000486133.1	295	57	0.6936	-0.141320438008	0.00342380690695538
ENST00000511289.5	593	390	0.8922	0.0430097139891	0.459788127867804
ENST00000563766.5	2061	285	1.125	0.612093323195	0.944770712312222
ENST00000482817.1	460	225	0.8684	0.362779602934	0.464688053725368
ENST00000371748.9	2365	1194	1.1796	0.559896190248	0.999997410318899
ENST00000488242.2	789	633	1.2004	0.620163650059	0.999184948262352
ENST00000455552.2	325	150	1.2256	0.186978339644	0.30817848932269
ENST00000493335.5	2937	642	1.2265	0.614922811041	0.999217727319447
ENST00000511534.1	494	423	0.963	0.274639000439	0.865655613814327
ENST00000396863.8	2704	2031	1.1221	0.490980516705	0.99999999958101
ENST00000621061.1	203	48	1.0438	-0.00533973714356	0.0232744115360338
ENST00000494924.2	2338	1917	0.8979	0.234267095661	0.999999984878819
ENST00000372488.7	1590	1152	0.8273	0.256219899318	0.999915557041978
ENST00000302096.4	761	585	1.2542	0.651851754946	0.999045829546159
ENST00000361320.4	4358	1746	0.9374	0.150783319403	0.999999834261486
ENST00000436769.5	919	540	1.2931	0.779043924049	0.999356233590505
ENST00000502804.2	216	66	1.2203	-0.219577736843	0.0143746057414413
ENST00000418543.7	1457	948	1.1537	0.545194859541	0.999953826761876
ENST00000560051.1	582	204	1.1594	0.384813011029	0.67998748251451
ENST00000534632.5	517	486	1.0293	0.0846104637247	0.8378141780971
ENST00000415049.5	456	327	1.1979	0.0315214235532	0.531351192986248
ENST00000634363.1	781	450	1.0498	0.235557665438	0.90127507282888
ENST00000591990.5	565	168	0.9611	0.0576062796174	0.0897027800547281
ENST00000418860.1	352	228	1.0778	0.203577264405	0.414293412199621
ENST00000279146.7	1221	993	1.255	0.720415228032	0.99999329023359
ENST00000578702.5	630	516	0.8411	0.0113231469139	0.706409085616521
ENST00000453791.6	1961	1011	1.2978	0.648927951946	0.999992393346167
ENST00000453854.1	435	228	0.9885	0.205736351118	0.343998491323077
ENST00000337851.8	1606	873	0.9608	0.161549550692	0.99785567406895
ENST00000636075.1	148	93	1.0987	0.495377966883	0.499339752750792
ENST00000464283.5	643	486	1.0628	0.231418314681	0.933484887204452
ENST00000615263.1	544	537	0.982	0.184315505271	0.934204156436442
ENST00000554091.5	619	384	1.0096	0.0247869892237	0.51608670909169
ENST00000456094.1	623	495	1.1178	0.150999512657	0.920185743368633
ENST00000415066.1	844	354	1.0941	0.0994974616193	0.613262557908335
ENST00000505839.1	1444	1047	1.2697	0.646902156868	0.999994487187737
ENST00000580380.1	411	279	0.9447	0.289325899354	0.570190183163929
ENST00000478414.1	549	462	0.9189	-0.0302383055637	0.573046043792339
ENST00000545033.5	682	675	1.3134	0.638858875599	0.999693558354639
ENST00000455851.1	743	198	1.0035	0.125499314525	0.192594162758946
ENST00000305202.8	1608	1161	1.2996	0.517256281302	0.999996921891549
ENST00000461798.5	582	279	0.9208	0.0533842429851	0.224280160157921
ENST00000623527.3	6781	2580	1.2772	0.483974232801	0.999999999999311
ENST00000475507.1	622	501	1.1676	0.43994242895	0.988308230747612
ENST00000503012.1	1645	717	0.8314	0.0521734228476	0.963930011405452
ENST00000560862.1	585	549	1.3438	0.55314751799	0.998112295787095
ENST00000350243.10	1433	558	1.0938	0.35169620319	0.985803243517754
ENST00000513441.1	521	498	0.8071	0.268596384699	0.893462213852811
ENST00000338487.5	663	663	1.2748	0.709948412229	0.999740188646921
ENST00000555540.1	1265	642	0.875	0.242331348404	0.977501135134363
ENST00000602997.5	636	465	0.8697	0.224696986006	0.84560002221913
ENST00000230565.3	2544	1434	0.8507	0.0153419088576	0.999984902320761
ENST00000369413.7	1676	1128	1.0049	0.327856056463	0.999961044517451
ENST00000587732.1	621	135	0.7049	-0.285015908805	0.00349880561975583
ENST00000588756.5	3826	3198	1.2884	0.31152921729	1
ENST00000513486.1	663	120	0.9495	-0.117869475101	0.0186244409881629
ENST00000556879.5	595	366	0.6715	0.127284478275	0.336439730659226
ENST00000591789.1	682	183	1.0626	0.11824190332	0.191851216449416
ENST00000471000.1	803	492	0.9636	0.510138076041	0.982863148282899
ENST00000478631.6	5204	1101	0.9844	0.0919517462728	0.99971288394515
ENST00000518743.1	568	162	0.7644	0.139404956383	0.0713428758696683
ENST00000431556.6	619	597	1.2382	0.43681690395	0.996781794275542
ENST00000411816.2	512	486	0.8543	-0.0176417545057	0.603143026661881
ENST00000246151.8	1603	636	0.9861	0.342060460896	0.990751836020285
ENST00000621292.1	1282	321	0.9805	0.0692112977317	0.375768008142573
ENST00000425626.1	601	297	0.9056	-0.0697058648961	0.137063324326846
ENST00000487236.1	333	306	0.5105	0.184585355671	0.176044379082859
ENST00000591401.5	1305	537	0.577	-0.0308139291257	0.477476075917358
ENST00000507235.1	1244	516	0.8445	0.236629094507	0.902320651789103
ENST00000451988.1	151	111	1.2678	0.357075947545	0.485563201927188
ENST00000356046.6	2804	1671	1.2052	0.463184631422	0.999999978981554
ENST00000404798.6	4114	840	1.2232	0.319159125012	0.999445574936811
ENST00000331366.9	3489	1695	0.8475	0.0665925665356	0.999999364676494
ENST00000299575.4	4884	2472	0.9192	0.126754391958	0.999999999937622
ENST00000270162.6	4712	2352	1.2607	0.424444289338	0.999999999988027
ENST00000592192.2	412	129	1.1535	0.555344249236	0.718784789990489
ENST00000589659.1	886	675	1.3067	0.446773971856	0.998983396418135
ENST00000477097.1	542	156	0.7158	0.00361169333628	0.0259951371704859
ENST00000634608.1	9472	5739	1.0128	0.172411727103	1
ENST00000514445.5	1002	369	0.5083	-0.14261608861	0.0537398495931046
ENST00000636566.1	552	228	0.966	0.232145294721	0.361410908820695
ENST00000548851.5	794	603	0.9311	0.13122659963	0.946859293583305
ENST00000374662.3	990	786	1.096	0.370965440898	0.999032734934365
ENST00000376267.1	1491	1491	0.8671	0.279951758623	0.999998571174564
ENST00000513396.1	748	192	1.2492	0.373134096291	0.700366445898799
ENST00000426196.5	882	807	1.2937	0.367503394448	0.999607049125405
ENST00000461129.5	758	249	0.8463	0.0453791704634	0.131065411534539
ENST00000402839.1	359	165	0.9648	-0.0356008834793	0.0525310441842496
ENST00000395619.3	1824	1530	1.1082	0.451451039006	0.999999855290863
ENST00000603584.1	150	81	0.833	-0.00784224152036	0.0161970504734265
ENST00000490615.1	358	249	1.0718	0.2260609036	0.501031131544282
ENST00000375849.5	3446	1968	0.9968	0.219462949194	0.999999992934799
ENST00000498207.1	880	294	0.8351	0.206439994957	0.387921907811023
ENST00000354479.5	3184	3021	0.7095	0.0719885446402	0.999999999999649
ENST00000369684.4	3818	1176	0.7721	0.36109278875	0.999953304086745
ENST00000635005.1	2191	399	1.0564	0.0945194114864	0.674909418134067
ENST00000550008.6	4350	4350	1.2153	0.463931223809	1
ENST00000503899.1	468	219	1.0249	0.285884261362	0.466005281263026
ENST00000615760.4	650	393	0.869	0.173398757302	0.641183551423875
ENST00000441330.3	1298	867	1.1962	0.563340657804	0.999912360189104
ENST00000475241.1	773	75	0.9039	-0.00838494011245	0.0185826004864138
ENST00000528822.1	1095	537	1.0245	0.151325712628	0.928855478425096
ENST00000429574.1	405	219	1.2178	0.394133060254	0.766581488827294
ENST00000617797.1	2508	2259	0.988	0.223927028209	0.999999999740412
ENST00000566735.1	2008	696	1.1718	0.326444239835	0.997180794961827
ENST00000287777.4	2517	1866	1.2978	0.59472334381	0.999999999236148
ENST00000589803.5	1706	936	0.8882	0.056042302308	0.997405131083713
ENST00000460516.5	585	447	1.2325	0.299096269108	0.960985433743974
ENST00000473690.5	2522	999	1.249	0.454202125365	0.999965399005464
ENST00000543882.5	762	306	0.984	0.00934781856909	0.269323391345012
ENST00000484487.1	406	270	1.2558	0.589522293634	0.955904486522643
ENST00000479783.1	2118	423	0.7028	-0.0442098156532	0.257733640316659
ENST00000511170.1	558	120	1.1079	-0.0692152737287	0.0423933979401547
ENST00000603130.1	150	141	0.9272	-0.0576803325914	0.0318905488947474
ENST00000479969.1	1352	747	1.0366	0.499202538474	0.999139651888922
ENST00000471081.1	123	36	1.1511	0.0263839620986	0.0354229763306246
ENST00000433411.7	3051	1647	0.9862	0.295743660181	0.999999836230598
ENST00000418761.6	2238	1704	1.2801	0.0812944138245	0.99999988956908
ENST00000481406.1	395	240	1.0387	0.427041160904	0.732414560959489
ENST00000459724.1	673	354	1.1321	0.309743611427	0.867294635139638
ENST00000426065.2	230	87	1.2245	0.39013615018	0.430638516520179
ENST00000397780.5	1335	819	0.7251	0.279731614127	0.995756710415651
