mRNA_size	ORF_size	Fickett_score	Hexamer_score	coding_prob
ENSMUST00000023441.10	2345	1170	1.0787	0.298219217999	0.998291580183447
ENSMUST00000197229.1	355	36	0.9863	-0.434534302014	0.00714582169403172
ENSMUST00000117320.1	475	438	0.9235	0.210735970568	0.619047594383193
ENSMUST00000191064.6	1309	645	1.014	0.0926521686508	0.838257681982402
ENSMUST00000166081.1	2553	2553	0.7882	-0.0653783903401	0.999999395568691
ENSMUST00000212230.1	1407	1023	1.0119	0.230225419524	0.992820844833057
ENSMUST00000181691.1	980	504	1.1887	0.17090688999	0.782508678734566
ENSMUST00000148910.1	420	228	1.1624	0.519637478339	0.663426254711133
ENSMUST00000121340.1	945	540	0.8731	-0.0711501431681	0.491092783713579
ENSMUST00000178573.7	1153	1077	0.9055	0.121802037379	0.990841020504772
ENSMUST00000145313.7	3350	1059	1.0431	0.324631669497	0.996270569588967
ENSMUST00000070810.7	2314	1401	0.7226	0.0348350352842	0.998165365012601
ENSMUST00000030536.12	2375	1743	1.0633	0.398814052987	0.999981307624915
ENSMUST00000128490.7	789	471	0.9533	0.389800899999	0.818146331309848
ENSMUST00000024987.5	3434	2523	1.2325	0.40358496087	0.999999950709958
ENSMUST00000044990.10	2218	1989	1.1948	0.239212546717	0.999995254383302
ENSMUST00000014686.2	2471	1647	1.1002	0.288559736866	0.999945114898312
ENSMUST00000137366.7	370	207	1.2407	0.281931734406	0.426041726793689
ENSMUST00000162321.7	855	453	1.2256	0.662264393684	0.95224678649804
ENSMUST00000156157.1	470	117	0.8522	0.356050128775	0.202733244669182
ENSMUST00000136235.1	463	177	1.1667	0.137215926593	0.223397750238182
ENSMUST00000153695.7	1814	789	0.5063	0.0791973550972	0.842038819578368
ENSMUST00000203713.1	264	36	1.2345	-0.0657020349089	0.0491551309681339
ENSMUST00000192570.1	537	528	1.0785	-0.00785340535788	0.629035832890089
ENSMUST00000211740.1	942	942	0.8365	0.0582391661726	0.965321644375113
ENSMUST00000145072.7	388	324	1.1938	0.49933732183	0.793722914160123
ENSMUST00000155813.1	647	504	0.7739	0.184268056606	0.639071480619823
ENSMUST00000073546.4	1593	993	0.9774	0.203415567588	0.989384413733131
ENSMUST00000045566.6	3572	1290	0.8628	0.3150455835	0.99896781646632
ENSMUST00000214229.1	655	510	0.6619	-0.0934565806933	0.325343404142773
ENSMUST00000124350.1	859	798	1.2234	0.295717992909	0.981649879818162
ENSMUST00000209989.1	625	150	0.7784	0.133686996152	0.101454854582817
ENSMUST00000108666.7	1831	1038	1.1608	0.438142689955	0.997881006696352
ENSMUST00000152743.7	1782	642	1.0329	0.0507749802844	0.814051561386866
ENSMUST00000088763.12	2935	1572	1.0882	-0.0660294858042	0.999584698093157
ENSMUST00000160687.1	541	429	0.7717	0.206178211971	0.529484926759372
ENSMUST00000201345.1	1225	603	0.7557	0.236783264147	0.810476622142821
ENSMUST00000154236.1	1884	657	1.1824	0.479886934461	0.973785403183405
ENSMUST00000112096.8	3112	2415	1.0037	0.323884818117	0.999999773912074
ENSMUST00000177184.7	2736	2736	0.7532	0.0589291171122	0.999999895953911
ENSMUST00000196209.4	269	234	1.0987	0.156052964976	0.29326951578817
ENSMUST00000127545.1	916	192	0.9157	0.0639780564567	0.128471602809533
ENSMUST00000108578.8	880	516	1.2583	0.443506076773	0.931708861142327
ENSMUST00000201465.1	817	285	1.0751	0.236648554596	0.44060619961604
ENSMUST00000153954.7	747	375	0.7639	0.0826010395399	0.310845244137353
ENSMUST00000118294.7	4069	2841	1.1031	0.359264463039	0.999999992312314
ENSMUST00000105056.1	890	573	1.376	-0.145655703674	0.697291770444298
ENSMUST00000154541.1	894	258	1.1637	0.388642681703	0.586826022096187
ENSMUST00000152174.1	456	192	1.1236	0.597307111873	0.660016283664959
ENSMUST00000132747.1	932	687	1.0367	0.311660587407	0.94759124051903
ENSMUST00000165798.1	358	318	0.8923	0.0736718931343	0.269703029440435
ENSMUST00000069333.7	3163	1446	1.1091	0.206111955794	0.999672280902739
ENSMUST00000201963.1	455	129	0.779	0.0492681637547	0.0645996664313415
ENSMUST00000135387.1	1151	342	0.9642	0.0941496485131	0.348865960191108
ENSMUST00000110704.8	1103	894	1.0881	0.253459861862	0.985828795441823
ENSMUST00000068878.13	2488	1965	0.8006	0.201592312622	0.999986214320521
ENSMUST00000112893.1	1040	465	0.9925	0.159433208304	0.642381903421176
ENSMUST00000178072.1	579	579	0.6816	-0.0103096729991	0.536674929458326
ENSMUST00000001667.12	991	546	0.9621	0.104295179485	0.708769794494954
ENSMUST00000147903.2	663	582	0.8599	0.390622622861	0.894490761387243
ENSMUST00000106303.2	576	390	0.9895	0.341233207229	0.688484909857335
ENSMUST00000026580.11	3357	2748	1.0443	0.323955041145	0.999999980935688
ENSMUST00000171029.1	496	63	0.9561	-0.0114866321642	0.044402588752117
ENSMUST00000167376.1	700	144	0.8388	-0.142929557875	0.0375129306340116
ENSMUST00000039665.6	2264	2007	0.6912	0.192717435784	0.999987128037299
ENSMUST00000163608.1	1403	267	1.0208	0.132095008024	0.286848521952078
ENSMUST00000212447.1	720	669	1.1469	0.266209750627	0.942079881455136
ENSMUST00000201300.1	831	831	0.9455	0.396617027674	0.983922059286261
ENSMUST00000120251.8	1461	1278	1.177	0.323970951674	0.999423865233692
ENSMUST00000140764.7	1214	801	1.181	0.395445783988	0.986898473935749
ENSMUST00000139147.1	4571	606	1.0729	0.34585231087	0.919266175376443
ENSMUST00000214263.1	4003	945	0.9902	-0.0293247243243	0.960996165682661
ENSMUST00000149460.7	369	312	0.4957	0.0590034580926	0.137379571495137
ENSMUST00000052832.5	755	360	1.0073	0.363792117496	0.667679630947038
ENSMUST00000138281.1	692	633	0.8361	-0.0634924833813	0.646547068817003
ENSMUST00000214678.1	416	288	1.0205	0.282100170133	0.469190077964265
ENSMUST00000015812.11	1626	423	1.196	0.379996656887	0.824794005744165
ENSMUST00000189707.1	385	273	1.3316	0.684305767629	0.879961734349492
ENSMUST00000175791.8	946	765	1.0003	0.424027522533	0.979145595714849
ENSMUST00000185653.1	696	696	1.1394	0.158634844004	0.926263300934525
ENSMUST00000052550.12	16294	13893	0.8657	0.0747431195957	1
ENSMUST00000118606.2	718	237	1.0092	0.213093877824	0.309676330990542
ENSMUST00000142831.1	539	447	1.0848	0.485876057234	0.878023745642168
ENSMUST00000127993.1	646	63	0.7998	-0.331269518945	0.00927921863820145
ENSMUST00000169025.3	733	621	0.9131	0.290461501449	0.891551280037104
ENSMUST00000165437.1	327	327	1.228	0.528088282956	0.825164869056669
ENSMUST00000211212.1	389	15	0.7787	-0.355202717869	0.00577671844692831
ENSMUST00000128145.1	538	234	0.9963	0.404991147368	0.485380924833621
ENSMUST00000147211.1	2039	243	0.6927	-0.0763641611693	0.0716738403070317
ENSMUST00000156202.7	607	261	1	0.160198502998	0.297502274080945
ENSMUST00000120522.7	2854	1656	0.8299	0.00877039454996	0.999730750998248
ENSMUST00000168561.8	2705	2241	1.2752	0.316399639331	0.999999510814652
ENSMUST00000079764.13	922	561	0.7983	0.0664446999066	0.631788572261406
ENSMUST00000121716.7	739	501	1.1144	0.46281805003	0.910489904161495
ENSMUST00000193805.1	3543	915	0.8787	0.0463433989422	0.956916576192679
ENSMUST00000155745.1	521	99	1.1044	-0.197073821903	0.0358186146444159
ENSMUST00000154558.2	1078	693	1.1575	0.279566188238	0.953830815886616
ENSMUST00000146907.2	3479	2859	0.983	0.106744662863	0.999999976623662
ENSMUST00000172689.7	2328	2070	0.9915	0.425612932192	0.999998193744961
ENSMUST00000210905.1	177	114	1.2821	0.391922209497	0.392232246844953
ENSMUST00000009740.8	1933	1416	1.176	0.22980147358	0.999683080439489
ENSMUST00000130811.1	367	156	1.1198	-0.184377989644	0.0574683156219492
ENSMUST00000057625.2	1580	543	1.2929	0.384264810236	0.931748548876634
ENSMUST00000212279.1	280	108	0.994	0.0584506414055	0.0844910785331588
ENSMUST00000183432.5	4414	609	1.0932	0.171071547389	0.855807354773464
ENSMUST00000148624.7	512	435	1.2297	0.548145991406	0.917733926762351
ENSMUST00000133295.7	1154	1005	0.5896	-0.104914348013	0.933998554814623
ENSMUST00000191349.1	604	168	1.0443	-0.231229467241	0.0452935260621723
ENSMUST00000182482.1	992	459	1.2952	0.249327207807	0.813666824416973
ENSMUST00000124955.1	830	345	0.8393	-0.110571397963	0.159203907133429
ENSMUST00000075982.3	606	369	0.9114	0.214667786876	0.494523371610778
ENSMUST00000140207.7	795	426	1.1466	0.427114131695	0.844356381055389
ENSMUST00000212383.1	707	294	1.1284	0.302938716963	0.549578215381485
ENSMUST00000178549.1	17	0	0	0	0.00525344507245191
ENSMUST00000125306.1	463	255	0.8089	0.0926722446826	0.177901445073028
ENSMUST00000162546.1	460	363	0.8904	0.30812101851	0.569849199207687
ENSMUST00000137638.7	1594	1302	1.1954	0.355300006319	0.999586725560885
ENSMUST00000195724.5	346	69	1.2474	0.506426527103	0.410232832659064
ENSMUST00000177962.7	1791	723	0.9636	0.0319811354748	0.864730457944125
ENSMUST00000139991.1	3982	417	0.8403	0.327114495734	0.639480406121399
ENSMUST00000132028.7	738	582	1.2123	0.298717716349	0.917988067064059
ENSMUST00000159540.7	379	30	1.2496	0.173809753786	0.119095201903981
ENSMUST00000113900.7	3630	3351	1.1599	0.393736768154	0.999999999850063
ENSMUST00000198443.1	659	222	0.7515	0.282306867701	0.248846336304286
ENSMUST00000168547.1	528	486	0.963	0.217490258278	0.717425665899913
ENSMUST00000106523.7	973	774	0.5316	-0.0263293731295	0.768611186568615
ENSMUST00000123495.7	3987	687	1.2646	0.436904728115	0.977231941986885
ENSMUST00000150931.1	779	663	1.105	0.205759831131	0.918285423843004
ENSMUST00000155628.7	1936	1752	1.0575	0.40171028674	0.999982680064885
ENSMUST00000102704.3	3025	2244	0.9729	0.269810002214	0.999998976228942
ENSMUST00000170027.1	492	225	0.536	-0.0586771983766	0.0534481886466798
ENSMUST00000152325.7	671	633	1.1784	0.321038818905	0.943381395528796
ENSMUST00000177318.1	474	321	0.9526	-0.126069863376	0.156871113743563
ENSMUST00000111873.7	1512	627	0.9212	0.0675589529563	0.774780976623058
ENSMUST00000211439.1	3533	1575	1.3126	0.557753166224	0.999978798807274
ENSMUST00000060435.6	3445	1284	1.2924	0.469310407688	0.999742535207071
ENSMUST00000172736.7	666	513	1.136	0.37030883113	0.887940860840654
ENSMUST00000031668.9	5348	4119	1.087	0.155901039479	0.999999999998148
ENSMUST00000123203.1	2144	1023	1.1675	0.317828897548	0.996164799199972
ENSMUST00000114212.3	347	345	0.5994	-0.0639774616617	0.129146260594266
ENSMUST00000146818.1	352	63	0.5463	0.0400876096329	0.0261621436050301
ENSMUST00000149522.1	765	216	1.0003	0.368606347402	0.417021777423389
ENSMUST00000017090.5	2443	705	1.0735	0.368133920381	0.964041516785802
ENSMUST00000027422.6	3207	1539	1.1463	0.214776361753	0.999848946173747
ENSMUST00000110846.7	1732	909	0.7175	0.157264769764	0.96279178008253
ENSMUST00000133112.1	5756	393	0.4815	-0.211355752474	0.0751361732844988
ENSMUST00000133257.7	5012	1380	0.8778	0.148813564222	0.998930106221566
ENSMUST00000202750.3	1653	1443	1.1599	0.439079752729	0.999886503290891
ENSMUST00000095726.10	2442	1317	1.0443	0.301642811385	0.999376185405396
ENSMUST00000187539.1	331	108	0.908	-0.24838264132	0.0219143904917801
ENSMUST00000118875.7	1420	1002	1.2926	0.541682098209	0.998604272279851
ENSMUST00000156855.7	428	369	0.6931	0.0132614333585	0.223188660045684
ENSMUST00000137344.1	670	189	0.6698	0.148582766832	0.114879190561663
ENSMUST00000127536.1	582	99	1.213	0.557935111779	0.498647860652993
ENSMUST00000117401.1	484	180	0.8403	0.0175292415095	0.0893845125553074
ENSMUST00000212632.1	2763	276	0.4357	-0.145785076706	0.0430324916252076
ENSMUST00000183988.7	1300	873	1.0077	0.419481280749	0.990198621152253
